task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__bbox,taskinfo__dimensions,taskinfo__image,taskinfo__line_text
0,2017-07-31T13:13:12.198330,14390,"{""line_text"": ""10 \u05d0\u05dd \u05dc\u05d0\u05d5 \u05e4\u05d8\u05d5\u05e8 \u05e0\u05e4\u05dc\u05d4 \u05dc\u05d0\u05d5\u05e8 \u05d5\u05e0\u05e9\u05e8\u05e4\u05d4 \u05d0\u05d5 \u05dc\u05de\u05d9\u05dd \u05d5\u05e0\u05de\u05ea\u05ea\u05d4 \u05e4\u05d8\u05d5\u05e8 \u05e0\u05ea\u05db\u05d5\u05d5\u05df \u05dc\u05d4\u05db\u05d5\u05ea \u05d0\u05ea \u05d6\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1051, 1731, 3787, 1828]}",1,0.0,67,0,completed,"[1051, 1731, 3787, 1828]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,10 אם לאו פטור נפלה לאור ונשרפה או למים ונמתתה פטור נתכוון להכות את זה
0,2017-07-31T13:13:12.209546,14391,"{""line_text"": ""\u05d5\u05d4\u05d9\u05db\u05d4 \u05d0\u05ea \u05d6\u05d4 \u05d5' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05de\u05d7\u05d9\u05d9\u05d1 \u05d5\u05e8' \u05e9\u05de\u05e2\u05d5\u05df \u05e4\u05d5\u05d8\u05e8 \u05d5\u05de\u05d5\u05d3\u05d4 \u05e8' \u05d9\u05d4\u05d5\u05d3\u05d4 \u05e9\u05d0\u05dd \u05e0\u05ea\u05db\u05d5\u05d5\u05df \u05dc\u05d4\u05e8\u05d5\u05d2"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1051, 1833, 3684, 1933]}",1,0.0,67,0,completed,"[1051, 1833, 3684, 1933]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,והיכה את זה ו' יהודה מחייב ור' שמעון פוטר ומודה ר' יהודה שאם נתכוון להרוג
0,2017-07-31T13:13:12.220950,14392,"{""line_text"": ""\u05d0\u05ea \u05d4\u05d1\u05d4\u05de\u05d4 \u05d5\u05d4\u05e8\u05d2 \u05d0\u05ea \u05d4\u05d0\u05d3\u05dd \u05dc\u05e0\u05db\u05e8\u05d9 \u05d5\u05d4\u05e8\u05d2 \u05d1\u05df \u05d9\u05e9\u05e8\u05d0\u05dc \u05dc\u05e0\u05e4\u05dc\u05d9\u05dd \u05d5\u05d4\u05e8\u05d2 \u05d1\u05df \u05e7\u05d9\u05d9\u05de\u05d0 \u05e9\u05d4\u05d5\u05d0"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1050, 1936, 3685, 2037]}",1,0.0,67,0,completed,"[1050, 1936, 3685, 2037]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,את הבהמה והרג את האדם לנכרי והרג בן ישראל לנפלים והרג בן קיימא שהוא
0,2017-07-31T13:13:12.231659,14393,"{""line_text"": ""\u05e4\u05d8\u05d5\u05e8: \u201d \u05d7\u05d9\u05d9\u05d1\u05d9 \u05de\u05d9\u05ea\u05d5\u05ea \u05d4\u05de\u05d5\u05e8\u05d5\u05ea \u05e9\u05e0\u05ea\u05d4\u05d9\u05d9\u05d1\u05d5 \u05db\u05ea\u05d9\u05d9\u05d1\u05d9 \u05de\u05d9\u05ea\u05d5\u05ea \u05e7\u05dc\u05d5\u05ea \u05de\u05de\u05d9\u05ea\u05d9\u05df` \u05d0\u05d5\u05ea\u05df \u05d1\u05e7\u05dc\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1050, 2038, 3682, 2142]}",1,0.0,67,0,completed,"[1050, 2038, 3682, 2142]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,פטור: ” חייבי מיתות המורות שנתהייבו כתייבי מיתות קלות ממיתין` אותן בקלה
0,2017-07-31T13:13:12.242275,14394,"{""line_text"": ""\u05e9\u05d1\u05d4\u05df \u05e8' \u05d9\u05d5\u05e1\u05d9 \u05d0\u05d5\u05de' \u05e7\u05dc\u05d4 \u05e9\u05d1\u05de\u05d9\u05ea\u05d5\u05ea \u05d4\u05e0\u05e7 \u05d5\u05db\u05df \u05d4\u05d9\u05d4 \u05e8' \u05d9\u05d5\u05e1\u05d9 \u05d0\u05d5\u05de' \u05e0\u05d9\u05d3\u05d5\u05df \u05d1\u05d6\u05d9\u05e7\u05d4 \u05d4\u05e8\u05d0\u05e9\u05d5\u05e0\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1054, 2143, 3683, 2247]}",1,0.0,67,0,completed,"[1054, 2143, 3683, 2247]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,שבהן ר' יוסי אומ' קלה שבמיתות הנק וכן היה ר' יוסי אומ' נידון בזיקה הראשונה
0,2017-07-31T13:13:12.260228,14395,"{""line_text"": ""15 \u05e9\u05d1\u05d0\u05ea\u05d4 \u05e2\u05dc\u05d9\u05d9 \u05d1\u05d9\u05d6\u05d4 \u05e6\u05d3 \u05d4\u05d1\u05d0 \u05e2\u05dc \u05d4\u05e4\u05d9\u05ea\u05d5\u05d9 \u05d5\u05d4\u05d9\u05d0 \u05d0\u05e9\u05ea \u05d0\u05d9\u05e9 \u05d4\u05d9\u05d9\u05ea\u05d4 \u05d4\u05de\u05d5\u05d7\u05d9 \u05d5\u05d4\u05d9\u05d0 \u05e0\u05e2\u05e9\u05d9\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1043, 2243, 3782, 2338]}",1,0.0,67,0,completed,"[1043, 2243, 3782, 2338]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,15 שבאתה עליי ביזה צד הבא על הפיתוי והיא אשת איש הייתה המוחי והיא נעשית
0,2017-07-31T13:13:12.271560,14396,"{""line_text"": ""\u05d0\u05e9\u05ea \u05d0\u05d9\u05e9 \u05e0\u05d9\u05d3\u05d5\u05df \u05d1\u05e9\u05e8\u05d9\u05e4\u05d4 \u05d4\u05d9\u05ea\u05d4 \u05d0\u05e9\u05ea .\u05d0\u05d9\u05e9 \u05d5\u05d0\u05d7\u05e8 \u05db\u05da \u05e0\u05e2\u05e9\u05d9\u05ea \u05d4\u05de\u05d9\u05ea\u05d9 \u05e0\u05d9\u05d3\u05d5\u05df \u05d1\u05d7\u05e0\u05e7:"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1044, 2373, 3680, 2449]}",1,0.0,67,0,completed,"[1044, 2373, 3680, 2449]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,אשת איש נידון בשריפה היתה אשת .איש ואחר כך נעשית המיתי נידון בחנק:
0,2017-07-31T13:13:12.282454,14397,"{""line_text"": ""' \u05e2\u05d1\u05e8 \u05e2\u05d1\u05d9\u05e8\u05d4 \u05e9\u05d9\u05e9 \u05d1\u05d4 \u05e9\u05ea\u05d9 \u05de\u05d9\u05ea\u05d5\u05ea \u05de\u05de\u05d9\u05d7\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05d1\u05ea\u05de\u05d5\u05e8\u05d4 \u05e9\u05d1\u05d4\u05df \u05db\u05dc \u05d7\u05d9\u05d9\u05d1\u05d9 \u05de\u05d9\u05ea\u05d5\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1044, 2452, 3679, 2551]}",1,0.0,67,0,completed,"[1044, 2452, 3679, 2551]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,' עבר עבירה שיש בה שתי מיתות ממיחין אותו בתמורה שבהן כל חייבי מיתות
0,2017-07-31T13:13:12.300424,14398,"{""line_text"": ""[\u05db\u05d5\u05d5\u05e0\u05d5\u05ea \u05e9\u05d0\u05d9 \u05d0\u05ea\u05d4 \u05d9\u05db\u05d5\u05dc \u05dc\u05d4\u05de\u05d9\u05ea\u05d5 \u05d1\u05de\u05d9\u05ea\u05d4 \u05d4\u05de\u05d5\u05e8\u05d4 \u05e9\u05d1\u05d4\u05df \u05d4\u05de\u05d9\u05ea\u05d5 \u05d1\u05d0\u05d7\u05ea \u05de\u05db\u05dc \u05d4\u05de\u05d9\u05ea\u05d5\u05ea"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1042, 2553, 3723, 2651]}",1,0.0,67,0,completed,"[1042, 2553, 3723, 2651]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,[כוונות שאי אתה יכול להמיתו במיתה המורה שבהן המיתו באחת מכל המיתות
0,2017-07-31T13:13:12.311605,14399,"{""line_text"": ""\u05d1\u05d9\u05df \u05e7\u05dc\u05d5\u05ea \u05d1\u05d9\u05df \u05d4\u05de\u05d5\u05e8\u05d5\u05ea \u05e9\u05e0' \u05d5\u05d1\u05e2\u05e8\u05ea \u05d4\u05e8\u05e2 \u05de\u05e7\u05e8\u05d1\u05df: \u05d9\u05de\u05ea\u05e8\u05d9\u05df \u05d1\u05d5 \u05d5\u05e9\u05d5\u05ea\u05e7 \u05de\u05ea\u05e8\u05d9\u05df \u05d1\u05d5"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1046, 2660, 3678, 2758]}",1,0.0,67,0,completed,"[1046, 2660, 3678, 2758]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,בין קלות בין המורות שנ' ובערת הרע מקרבן: ימתרין בו ושותק מתרין בו
0,2017-07-31T13:13:12.322837,14400,"{""line_text"": ""20 \u05d5\u05de\u05e8\u05db\u05d9\u05df \u05d1\u05e8\u05d0\u05e9\u05d5 \u05de\u05ea\u05e8\u05d9\u05df \u05d1\u05d5 \u05e4\u05e2\u05dd \u05e8\u05d0\u05e9\u05d5\u05e0\u05d4 \u05d5\u05e9\u05e0\u05d9\u05d9\u05d4 \u05d5\u05d1\u05e9\u05dc\u05d9\u05e9\u05d9\u05ea \u05d1\u05d5\u05e0\u05dd\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05dc\u05db\u05d9\u05e4\u05d4"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1043, 2758, 3780, 2858]}",1,0.0,67,0,completed,"[1043, 2758, 3780, 2858]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,20 ומרכין בראשו מתרין בו פעם ראשונה ושנייה ובשלישית בונםין אותו לכיפה
0,2017-07-31T13:13:12.334242,14401,"{""line_text"": ""\u05d0\u05d1\u05d0 \u05e9\u05d0\u05d5\u05dc \u05d0\u05dd \u05d0\u05e3 \u05d1\u05e9\u05dc\u05d9\u05e9\u05d9\u05ea \u05de\u05ea\u05e8\u05d9\u05df \u05d0\u05ea\u05d5 \u05d5\u05d1\u05e8\u05d1\u05d9\u05e2\u05d9\u05ea \u05db\u05d5\u05e0\u05e1\u05d9\u05df \u05d0\u05d5\u05ea\u05d5 \u05dc\u05db\u05d9\u05e4\u05d4 \u05d5\u05de\u05d0\u05db\u05d9\u05dc\u05d9\u05df"", ""image"": ""http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png"", ""dimensions"": [4522, 5852], ""bbox"": [1044, 2862, 3678, 2964]}",1,0.0,67,0,completed,"[1044, 2862, 3678, 2964]","[4522, 5852]",http://35.165.192.9:5000/api/v1/pages/f02a64eac2e64e57abc44ec66423e3d0/Zuckermandel_Page_17_any_to_png_nlbin_0.5_0.5_1_0.1_80_20_5_90.png,אבא שאול אם אף בשלישית מתרין אתו וברביעית כונסין אותו לכיפה ומאכילין
